i,j,sponsor,cosponsor,sponsor_id,cosponsor_id,count
6,2,JB(DE-D),LA(TN-R),14101,40304,0
6,3,JB(DE-D),AA(CO-R),14101,29108,0
6,4,JB(DE-D),GA(VA-R),14101,29148,20
6,5,JB(DE-D),EB(IN-D),14101,49901,0
6,7,JB(DE-D),JB(NM-D),14101,14912,10
6,8,JB(DE-D),CB(MO-R),14101,15501,0
6,9,JB(DE-D),BB(CA-D),14101,15011,5
6,10,JB(DE-D),SB(KS-R),14101,29523,5
6,11,JB(DE-D),JB(KY-R),14101,15406,5
6,12,JB(DE-D),CB(MT-R),14101,15701,0
6,13,JB(DE-D),RB(WV-D),14101,1366,0
6,14,JB(DE-D),MC(WA-D),14101,39310,0
6,15,JB(DE-D),TC(DE-D),14101,15015,0
6,16,JB(DE-D),LC(RI-R),14101,49905,5
6,17,JB(DE-D),SC(GA-R),14101,29512,5
6,18,JB(DE-D),HC(NY-D),14101,40105,0
6,19,JB(DE-D),TC(MS-R),14101,14009,0
6,20,JB(DE-D),NC(MN-R),14101,40302,0
6,21,JB(DE-D),SC(ME-R),14101,49703,0
6,22,JB(DE-D),KC(ND-D),14101,15502,0
6,23,JB(DE-D),JC(TX-R),14101,40305,0
6,24,JB(DE-D),JC(NJ-D),14101,40104,15
6,25,JB(DE-D),MC(ID-R),14101,29345,0
6,26,JB(DE-D),MD(MN-D),14101,40101,5
6,27,JB(DE-D),MD(OH-R),14101,15020,15
6,28,JB(DE-D),ED(NC-R),14101,40303,0
6,29,JB(DE-D),PD(NM-R),14101,14103,2
6,30,JB(DE-D),BD(ND-D),14101,14812,0
6,31,JB(DE-D),RD(IL-D),14101,15021,5
6,32,JB(DE-D),JE(NC-D),14101,49902,0
6,33,JB(DE-D),JE(NV-R),14101,29537,0
6,34,JB(DE-D),ME(WY-R),14101,49706,0
6,35,JB(DE-D),RF(WI-D),14101,49309,17
6,36,JB(DE-D),DF(CA-D),14101,49300,25
6,37,JB(DE-D),PF(IL-R),14101,49900,0
6,38,JB(DE-D),LG(SC-R),14101,29566,5
6,39,JB(DE-D),CG(IA-R),14101,14226,15
6,40,JB(DE-D),CH(NE-R),14101,49704,7
6,41,JB(DE-D),TH(IA-D),14101,14230,10
6,42,JB(DE-D),OH(UT-R),14101,14503,25
6,43,JB(DE-D),KH(TX-R),14101,49306,0
6,44,JB(DE-D),JI(OK-R),14101,15424,0
6,45,JB(DE-D),JJ(VT-I),14101,94240,0
6,46,JB(DE-D),TJ(SD-D),14101,15425,0
6,47,JB(DE-D),EK(MA-D),14101,10808,7
6,48,JB(DE-D),HK(WI-D),14101,15703,0
6,49,JB(DE-D),JK(AZ-R),14101,15429,5
6,50,JB(DE-D),ML(LA-D),14101,49702,5
6,51,JB(DE-D),FL(NJ-D),14101,14914,10
6,52,JB(DE-D),CL(MI-D),14101,14709,5
6,53,JB(DE-D),JL(CT-D),14101,15704,10
6,54,JB(DE-D),BL(AR-D),14101,29305,0
6,55,JB(DE-D),TL(MS-R),14101,14031,0
6,56,JB(DE-D),JM(AZ-R),14101,15039,10
6,57,JB(DE-D),BM(MD-D),14101,14440,0
6,58,JB(DE-D),ZM(GA-D),14101,49904,0
6,59,JB(DE-D),LM(AK-R),14101,40300,5
6,60,JB(DE-D),PM(WA-D),14101,49308,10
6,61,JB(DE-D),BN(FL-D),14101,14651,10
6,62,JB(DE-D),EN(NE-D),14101,40103,10
6,63,JB(DE-D),DN(OK-R),14101,14908,0
6,64,JB(DE-D),MP(AR-D),14101,40301,0
6,65,JB(DE-D),PR(KS-R),14101,14852,0
6,66,JB(DE-D),RS(PA-R),14101,29141,0
6,67,JB(DE-D),PS(MD-D),14101,13039,0
6,68,JB(DE-D),CS(NY-D),14101,14858,5
6,69,JB(DE-D),JS(AL-R),14101,49700,0
6,70,JB(DE-D),RS(AL-R),14101,94659,0
6,71,JB(DE-D),GS(OR-R),14101,49705,10
6,72,JB(DE-D),OS(ME-R),14101,14661,0
6,73,JB(DE-D),DS(MI-D),14101,29732,0
6,74,JB(DE-D),TS(AK-R),14101,12109,10
6,75,JB(DE-D),JS(NH-R),14101,29740,0
6,76,JB(DE-D),JT(MO-R),14101,29369,0
6,77,JB(DE-D),CT(WY-R),14101,15633,0
6,78,JB(DE-D),JW(VA-R),14101,14712,0
6,79,JB(DE-D),RW(OR-D),14101,14871,0
6,80,JB(DE-D),RB(UT-R),14101,49307,0
6,81,JB(DE-D),BC(CO-R),14101,95407,0
6,82,JB(DE-D),LC(ID-R),14101,14809,0
6,83,JB(DE-D),JG(NH-R),14101,14826,0
6,84,JB(DE-D),RL(IN-R),14101,14506,12
6,85,JB(DE-D),AS(PA-R),14101,14910,25
6,86,JB(DE-D),GV(OH-R),14101,49903,0
6,87,JB(DE-D),MB(MT-D),14101,14203,0
6,88,JB(DE-D),JB(LA-D),14101,13056,0
6,89,JB(DE-D),CD(CT-D),14101,14213,5
6,90,JB(DE-D),BG(FL-D),14101,15503,0
6,91,JB(DE-D),EH(SC-D),14101,11204,10
6,92,JB(DE-D),JK(MA-D),14101,14920,5
6,93,JB(DE-D),PL(VT-D),14101,14307,10
6,94,JB(DE-D),JR(WV-D),14101,14922,0
6,95,JB(DE-D),BF(TN-R),14101,49502,0
6,96,JB(DE-D),MM(KY-R),14101,14921,5
6,97,JB(DE-D),TD(SD-D),14101,14617,0
6,98,JB(DE-D),HR(NV-D),14101,15054,0
6,99,JB(DE-D),DI(HI-D),14101,4812,0
6,100,JB(DE-D),JR(RI-D),14101,29142,0
7,1,JB(NM-D),DA(HI-D),14912,14400,15
7,2,JB(NM-D),LA(TN-R),14912,40304,10
7,3,JB(NM-D),AA(CO-R),14912,29108,0
7,4,JB(NM-D),GA(VA-R),14912,29148,5
7,5,JB(NM-D),EB(IN-D),14912,49901,5
7,6,JB(NM-D),JB(DE-D),14912,14101,0
7,8,JB(NM-D),CB(MO-R),14912,15501,5
7,9,JB(NM-D),BB(CA-D),14912,15011,25
7,10,JB(NM-D),SB(KS-R),14912,29523,10
7,11,JB(NM-D),JB(KY-R),14912,15406,0
7,12,JB(NM-D),CB(MT-R),14912,15701,5
7,13,JB(NM-D),RB(WV-D),14912,1366,0
7,14,JB(NM-D),MC(WA-D),14912,39310,35
7,15,JB(NM-D),TC(DE-D),14912,15015,5
7,16,JB(NM-D),LC(RI-R),14912,49905,5
7,17,JB(NM-D),SC(GA-R),14912,29512,0
7,18,JB(NM-D),HC(NY-D),14912,40105,25
7,19,JB(NM-D),TC(MS-R),14912,14009,12
7,20,JB(NM-D),NC(MN-R),14912,40302,10
7,21,JB(NM-D),SC(ME-R),14912,49703,0
7,22,JB(NM-D),KC(ND-D),14912,15502,5
7,23,JB(NM-D),JC(TX-R),14912,40305,10
7,24,JB(NM-D),JC(NJ-D),14912,40104,15
7,25,JB(NM-D),MC(ID-R),14912,29345,0
7,26,JB(NM-D),MD(MN-D),14912,40101,32
7,27,JB(NM-D),MD(OH-R),14912,15020,10
7,28,JB(NM-D),ED(NC-R),14912,40303,2
7,29,JB(NM-D),PD(NM-R),14912,14103,75
7,30,JB(NM-D),BD(ND-D),14912,14812,35
7,31,JB(NM-D),RD(IL-D),14912,15021,5
7,32,JB(NM-D),JE(NC-D),14912,49902,0
7,33,JB(NM-D),JE(NV-R),14912,29537,5
7,34,JB(NM-D),ME(WY-R),14912,49706,5
7,35,JB(NM-D),RF(WI-D),14912,49309,5
7,36,JB(NM-D),DF(CA-D),14912,49300,25
7,37,JB(NM-D),PF(IL-R),14912,49900,0
7,38,JB(NM-D),LG(SC-R),14912,29566,0
7,39,JB(NM-D),CG(IA-R),14912,14226,0
7,40,JB(NM-D),CH(NE-R),14912,49704,2
7,41,JB(NM-D),TH(IA-D),14912,14230,15
7,42,JB(NM-D),OH(UT-R),14912,14503,22
7,43,JB(NM-D),KH(TX-R),14912,49306,30
7,44,JB(NM-D),JI(OK-R),14912,15424,10
7,45,JB(NM-D),JJ(VT-I),14912,94240,12
7,46,JB(NM-D),TJ(SD-D),14912,15425,30
7,47,JB(NM-D),EK(MA-D),14912,10808,15
7,48,JB(NM-D),HK(WI-D),14912,15703,5
7,49,JB(NM-D),JK(AZ-R),14912,15429,5
7,50,JB(NM-D),ML(LA-D),14912,49702,22
7,51,JB(NM-D),FL(NJ-D),14912,14914,20
7,52,JB(NM-D),CL(MI-D),14912,14709,5
7,53,JB(NM-D),JL(CT-D),14912,15704,20
7,54,JB(NM-D),BL(AR-D),14912,29305,37
7,55,JB(NM-D),TL(MS-R),14912,14031,0
7,56,JB(NM-D),JM(AZ-R),14912,15039,5
7,57,JB(NM-D),BM(MD-D),14912,14440,10
7,58,JB(NM-D),ZM(GA-D),14912,49904,0
7,59,JB(NM-D),LM(AK-R),14912,40300,5
7,60,JB(NM-D),PM(WA-D),14912,49308,35
7,61,JB(NM-D),BN(FL-D),14912,14651,0
7,62,JB(NM-D),EN(NE-D),14912,40103,0
7,63,JB(NM-D),DN(OK-R),14912,14908,5
7,64,JB(NM-D),MP(AR-D),14912,40301,5
7,65,JB(NM-D),PR(KS-R),14912,14852,5
7,66,JB(NM-D),RS(PA-R),14912,29141,0
7,67,JB(NM-D),PS(MD-D),14912,13039,0
7,68,JB(NM-D),CS(NY-D),14912,14858,0
7,69,JB(NM-D),JS(AL-R),14912,49700,0
7,70,JB(NM-D),RS(AL-R),14912,94659,0
7,71,JB(NM-D),GS(OR-R),14912,49705,10
7,72,JB(NM-D),OS(ME-R),14912,14661,5
7,73,JB(NM-D),DS(MI-D),14912,29732,15
7,74,JB(NM-D),TS(AK-R),14912,12109,0
7,75,JB(NM-D),JS(NH-R),14912,29740,0
7,76,JB(NM-D),JT(MO-R),14912,29369,0
7,77,JB(NM-D),CT(WY-R),14912,15633,15
7,78,JB(NM-D),JW(VA-R),14912,14712,0
7,79,JB(NM-D),RW(OR-D),14912,14871,10
7,80,JB(NM-D),RB(UT-R),14912,49307,5
7,81,JB(NM-D),BC(CO-R),14912,95407,10
7,82,JB(NM-D),LC(ID-R),14912,14809,5
7,83,JB(NM-D),JG(NH-R),14912,14826,0
7,84,JB(NM-D),RL(IN-R),14912,14506,10
7,85,JB(NM-D),AS(PA-R),14912,14910,0
7,86,JB(NM-D),GV(OH-R),14912,49903,0
7,87,JB(NM-D),MB(MT-D),14912,14203,15
7,88,JB(NM-D),JB(LA-D),14912,13056,15
7,89,JB(NM-D),CD(CT-D),14912,14213,15
7,90,JB(NM-D),BG(FL-D),14912,15503,20
7,91,JB(NM-D),EH(SC-D),14912,11204,0
7,92,JB(NM-D),JK(MA-D),14912,14920,20
7,93,JB(NM-D),PL(VT-D),14912,14307,15
7,94,JB(NM-D),JR(WV-D),14912,14922,10
7,95,JB(NM-D),BF(TN-R),14912,49502,0
7,96,JB(NM-D),MM(KY-R),14912,14921,0
7,97,JB(NM-D),TD(SD-D),14912,14617,35
7,98,JB(NM-D),HR(NV-D),14912,15054,5
7,99,JB(NM-D),DI(HI-D),14912,4812,5
7,100,JB(NM-D),JR(RI-D),14912,29142,15
8,1,CB(MO-R),DA(HI-D),15501,14400,0
8,2,CB(MO-R),LA(TN-R),15501,40304,0
8,3,CB(MO-R),AA(CO-R),15501,29108,0
8,4,CB(MO-R),GA(VA-R),15501,29148,0
8,5,CB(MO-R),EB(IN-D),15501,49901,0
8,6,CB(MO-R),JB(DE-D),15501,14101,0
8,7,CB(MO-R),JB(NM-D),15501,14912,5
8,9,CB(MO-R),BB(CA-D),15501,15011,0
8,10,CB(MO-R),SB(KS-R),15501,29523,0
8,11,CB(MO-R),JB(KY-R),15501,15406,0
8,12,CB(MO-R),CB(MT-R),15501,15701,0
8,13,CB(MO-R),RB(WV-D),15501,1366,0
8,14,CB(MO-R),MC(WA-D),15501,39310,0
8,15,CB(MO-R),TC(DE-D),15501,15015,0
8,16,CB(MO-R),LC(RI-R),15501,49905,0
8,17,CB(MO-R),SC(GA-R),15501,29512,0
8,18,CB(MO-R),HC(NY-D),15501,40105,5
8,19,CB(MO-R),TC(MS-R),15501,14009,0
8,20,CB(MO-R),NC(MN-R),15501,40302,5
8,21,CB(MO-R),SC(ME-R),15501,49703,0
8,22,CB(MO-R),KC(ND-D),15501,15502,0
8,23,CB(MO-R),JC(TX-R),15501,40305,0
8,24,CB(MO-R),JC(NJ-D),15501,40104,0
8,25,CB(MO-R),MC(ID-R),15501,29345,0
8,26,CB(MO-R),MD(MN-D),15501,40101,5
8,27,CB(MO-R),MD(OH-R),15501,15020,5
8,28,CB(MO-R),ED(NC-R),15501,40303,0
8,29,CB(MO-R),PD(NM-R),15501,14103,0
8,30,CB(MO-R),BD(ND-D),15501,14812,0
8,31,CB(MO-R),RD(IL-D),15501,15021,10
8,32,CB(MO-R),JE(NC-D),15501,49902,0
8,33,CB(MO-R),JE(NV-R),15501,29537,0
8,34,CB(MO-R),ME(WY-R),15501,49706,0
8,35,CB(MO-R),RF(WI-D),15501,49309,0
8,36,CB(MO-R),DF(CA-D),15501,49300,0
8,37,CB(MO-R),PF(IL-R),15501,49900,5
8,38,CB(MO-R),LG(SC-R),15501,29566,5
8,39,CB(MO-R),CG(IA-R),15501,14226,5
8,40,CB(MO-R),CH(NE-R),15501,49704,0
8,41,CB(MO-R),TH(IA-D),15501,14230,10
8,42,CB(MO-R),OH(UT-R),15501,14503,0
8,43,CB(MO-R),KH(TX-R),15501,49306,0
8,44,CB(MO-R),JI(OK-R),15501,15424,5
8,45,CB(MO-R),JJ(VT-I),15501,94240,5
8,46,CB(MO-R),TJ(SD-D),15501,15425,5
8,47,CB(MO-R),EK(MA-D),15501,10808,25
8,48,CB(MO-R),HK(WI-D),15501,15703,0
8,49,CB(MO-R),JK(AZ-R),15501,15429,0
8,50,CB(MO-R),ML(LA-D),15501,49702,10
8,51,CB(MO-R),FL(NJ-D),15501,14914,5
8,52,CB(MO-R),CL(MI-D),15501,14709,0
8,53,CB(MO-R),JL(CT-D),15501,15704,0
8,54,CB(MO-R),BL(AR-D),15501,29305,0
8,55,CB(MO-R),TL(MS-R),15501,14031,0
8,56,CB(MO-R),JM(AZ-R),15501,15039,0
8,57,CB(MO-R),BM(MD-D),15501,14440,10
8,58,CB(MO-R),ZM(GA-D),15501,49904,0
8,59,CB(MO-R),LM(AK-R),15501,40300,0
8,60,CB(MO-R),PM(WA-D),15501,49308,0
8,61,CB(MO-R),BN(FL-D),15501,14651,10
8,62,CB(MO-R),EN(NE-D),15501,40103,0
8,63,CB(MO-R),DN(OK-R),15501,14908,0
8,64,CB(MO-R),MP(AR-D),15501,40301,5
8,65,CB(MO-R),PR(KS-R),15501,14852,10
8,66,CB(MO-R),RS(PA-R),15501,29141,5
8,67,CB(MO-R),PS(MD-D),15501,13039,5
8,68,CB(MO-R),CS(NY-D),15501,14858,0
8,69,CB(MO-R),JS(AL-R),15501,49700,0
8,70,CB(MO-R),RS(AL-R),15501,94659,0
8,71,CB(MO-R),GS(OR-R),15501,49705,10
8,72,CB(MO-R),OS(ME-R),15501,14661,5
8,73,CB(MO-R),DS(MI-D),15501,29732,0
8,74,CB(MO-R),TS(AK-R),15501,12109,0
8,75,CB(MO-R),JS(NH-R),15501,29740,0
8,76,CB(MO-R),JT(MO-R),15501,29369,40
8,77,CB(MO-R),CT(WY-R),15501,15633,0
8,78,CB(MO-R),JW(VA-R),15501,14712,0
8,79,CB(MO-R),RW(OR-D),15501,14871,0
8,80,CB(MO-R),RB(UT-R),15501,49307,5
8,81,CB(MO-R),BC(CO-R),15501,95407,0
8,82,CB(MO-R),LC(ID-R),15501,14809,0
8,83,CB(MO-R),JG(NH-R),15501,14826,0
8,84,CB(MO-R),RL(IN-R),15501,14506,0
8,85,CB(MO-R),AS(PA-R),15501,14910,0
8,86,CB(MO-R),GV(OH-R),15501,49903,0
8,87,CB(MO-R),MB(MT-D),15501,14203,0
8,88,CB(MO-R),JB(LA-D),15501,13056,0
8,89,CB(MO-R),CD(CT-D),15501,14213,5
8,90,CB(MO-R),BG(FL-D),15501,15503,5
8,91,CB(MO-R),EH(SC-D),15501,11204,0
8,92,CB(MO-R),JK(MA-D),15501,14920,0
8,93,CB(MO-R),PL(VT-D),15501,14307,0
8,94,CB(MO-R),JR(WV-D),15501,14922,0
8,95,CB(MO-R),BF(TN-R),15501,49502,5
8,96,CB(MO-R),MM(KY-R),15501,14921,0
8,97,CB(MO-R),TD(SD-D),15501,14617,0
8,98,CB(MO-R),HR(NV-D),15501,15054,5
8,99,CB(MO-R),DI(HI-D),15501,4812,0
8,100,CB(MO-R),JR(RI-D),15501,29142,0
9,1,BB(CA-D),DA(HI-D),15011,14400,0
9,2,BB(CA-D),LA(TN-R),15011,40304,0
9,3,BB(CA-D),AA(CO-R),15011,29108,0
9,4,BB(CA-D),GA(VA-R),15011,29148,5
9,5,BB(CA-D),EB(IN-D),15011,49901,0
9,6,BB(CA-D),JB(DE-D),15011,14101,10
9,7,BB(CA-D),JB(NM-D),15011,14912,0
9,8,BB(CA-D),CB(MO-R),15011,15501,0
9,10,BB(CA-D),SB(KS-R),15011,29523,0
9,11,BB(CA-D),JB(KY-R),15011,15406,0
9,12,BB(CA-D),CB(MT-R),15011,15701,0
9,13,BB(CA-D),RB(WV-D),15011,1366,0
9,14,BB(CA-D),MC(WA-D),15011,39310,10
9,15,BB(CA-D),TC(DE-D),15011,15015,0
9,16,BB(CA-D),LC(RI-R),15011,49905,5
9,17,BB(CA-D),SC(GA-R),15011,29512,0
9,18,BB(CA-D),HC(NY-D),15011,40105,20
9,19,BB(CA-D),TC(MS-R),15011,14009,0
9,20,BB(CA-D),NC(MN-R),15011,40302,0
9,21,BB(CA-D),SC(ME-R),15011,49703,5
9,22,BB(CA-D),KC(ND-D),15011,15502,0
9,23,BB(CA-D),JC(TX-R),15011,40305,0
9,24,BB(CA-D),JC(NJ-D),15011,40104,15
9,25,BB(CA-D),MC(ID-R),15011,29345,0
9,26,BB(CA-D),MD(MN-D),15011,40101,0
9,27,BB(CA-D),MD(OH-R),15011,15020,0
9,28,BB(CA-D),ED(NC-R),15011,40303,0
9,29,BB(CA-D),PD(NM-R),15011,14103,0
9,30,BB(CA-D),BD(ND-D),15011,14812,4
9,31,BB(CA-D),RD(IL-D),15011,15021,20
9,32,BB(CA-D),JE(NC-D),15011,49902,0
9,33,BB(CA-D),JE(NV-R),15011,29537,0
9,34,BB(CA-D),ME(WY-R),15011,49706,0
9,35,BB(CA-D),RF(WI-D),15011,49309,5
9,36,BB(CA-D),DF(CA-D),15011,49300,50
9,37,BB(CA-D),PF(IL-R),15011,49900,0
9,38,BB(CA-D),LG(SC-R),15011,29566,0
9,39,BB(CA-D),CG(IA-R),15011,14226,0
9,40,BB(CA-D),CH(NE-R),15011,49704,0
9,41,BB(CA-D),TH(IA-D),15011,14230,0
9,42,BB(CA-D),OH(UT-R),15011,14503,0
9,43,BB(CA-D),KH(TX-R),15011,49306,0
9,44,BB(CA-D),JI(OK-R),15011,15424,0
9,45,BB(CA-D),JJ(VT-I),15011,94240,5
9,46,BB(CA-D),TJ(SD-D),15011,15425,0
9,47,BB(CA-D),EK(MA-D),15011,10808,0
9,48,BB(CA-D),HK(WI-D),15011,15703,0
9,49,BB(CA-D),JK(AZ-R),15011,15429,0
9,50,BB(CA-D),ML(LA-D),15011,49702,0
9,51,BB(CA-D),FL(NJ-D),15011,14914,35
9,52,BB(CA-D),CL(MI-D),15011,14709,0
9,53,BB(CA-D),JL(CT-D),15011,15704,0
9,54,BB(CA-D),BL(AR-D),15011,29305,5
9,55,BB(CA-D),TL(MS-R),15011,14031,0
9,56,BB(CA-D),JM(AZ-R),15011,15039,0
9,57,BB(CA-D),BM(MD-D),15011,14440,10
9,58,BB(CA-D),ZM(GA-D),15011,49904,0
9,59,BB(CA-D),LM(AK-R),15011,40300,0
9,60,BB(CA-D),PM(WA-D),15011,49308,15
9,61,BB(CA-D),BN(FL-D),15011,14651,0
9,62,BB(CA-D),EN(NE-D),15011,40103,0
9,63,BB(CA-D),DN(OK-R),15011,14908,0
9,64,BB(CA-D),MP(AR-D),15011,40301,0
9,65,BB(CA-D),PR(KS-R),15011,14852,0
9,66,BB(CA-D),RS(PA-R),15011,29141,0
9,67,BB(CA-D),PS(MD-D),15011,13039,0
9,68,BB(CA-D),CS(NY-D),15011,14858,10
9,69,BB(CA-D),JS(AL-R),15011,49700,0
9,70,BB(CA-D),RS(AL-R),15011,94659,0
9,71,BB(CA-D),GS(OR-R),15011,49705,10
9,72,BB(CA-D),OS(ME-R),15011,14661,10
9,73,BB(CA-D),DS(MI-D),15011,29732,0
9,74,BB(CA-D),TS(AK-R),15011,12109,0
9,75,BB(CA-D),JS(NH-R),15011,29740,5
9,76,BB(CA-D),JT(MO-R),15011,29369,0
9,77,BB(CA-D),CT(WY-R),15011,15633,0
9,78,BB(CA-D),JW(VA-R),15011,14712,0
9,79,BB(CA-D),RW(OR-D),15011,14871,5
9,80,BB(CA-D),RB(UT-R),15011,49307,0
9,81,BB(CA-D),BC(CO-R),15011,95407,0
9,82,BB(CA-D),LC(ID-R),15011,14809,0
9,83,BB(CA-D),JG(NH-R),15011,14826,0
9,84,BB(CA-D),RL(IN-R),15011,14506,0
9,85,BB(CA-D),AS(PA-R),15011,14910,0
9,86,BB(CA-D),GV(OH-R),15011,49903,0
9,87,BB(CA-D),MB(MT-D),15011,14203,5
9,88,BB(CA-D),JB(LA-D),15011,13056,0
9,89,BB(CA-D),CD(CT-D),15011,14213,5
9,90,BB(CA-D),BG(FL-D),15011,15503,0
9,91,BB(CA-D),EH(SC-D),15011,11204,5
9,92,BB(CA-D),JK(MA-D),15011,14920,15
9,93,BB(CA-D),PL(VT-D),15011,14307,0
9,94,BB(CA-D),JR(WV-D),15011,14922,0
9,95,BB(CA-D),BF(TN-R),15011,49502,0
9,96,BB(CA-D),MM(KY-R),15011,14921,0
9,97,BB(CA-D),TD(SD-D),15011,14617,0
9,98,BB(CA-D),HR(NV-D),15011,15054,10
9,99,BB(CA-D),DI(HI-D),15011,4812,1
9,100,BB(CA-D),JR(RI-D),15011,29142,0
10,1,SB(KS-R),DA(HI-D),29523,14400,0
10,2,SB(KS-R),LA(TN-R),29523,40304,0
10,3,SB(KS-R),AA(CO-R),29523,29108,5
10,4,SB(KS-R),GA(VA-R),29523,29148,0
10,5,SB(KS-R),EB(IN-D),29523,49901,10
10,6,SB(KS-R),JB(DE-D),29523,14101,5
10,7,SB(KS-R),JB(NM-D),29523,14912,10
10,8,SB(KS-R),CB(MO-R),29523,15501,0
10,9,SB(KS-R),BB(CA-D),29523,15011,0
10,11,SB(KS-R),JB(KY-R),29523,15406,5
10,12,SB(KS-R),CB(MT-R),29523,15701,0
10,13,SB(KS-R),RB(WV-D),29523,1366,0
10,14,SB(KS-R),MC(WA-D),29523,39310,0
10,15,SB(KS-R),TC(DE-D),29523,15015,0
10,16,SB(KS-R),LC(RI-R),29523,49905,0
10,17,SB(KS-R),SC(GA-R),29523,29512,5
10,18,SB(KS-R),HC(NY-D),29523,40105,5
10,19,SB(KS-R),TC(MS-R),29523,14009,0
10,20,SB(KS-R),NC(MN-R),29523,40302,0
10,21,SB(KS-R),SC(ME-R),29523,49703,0
10,22,SB(KS-R),KC(ND-D),29523,15502,0
10,23,SB(KS-R),JC(TX-R),29523,40305,5
10,24,SB(KS-R),JC(NJ-D),29523,40104,0
10,25,SB(KS-R),MC(ID-R),29523,29345,5
10,26,SB(KS-R),MD(MN-D),29523,40101,0
10,27,SB(KS-R),MD(OH-R),29523,15020,5
10,28,SB(KS-R),ED(NC-R),29523,40303,10
10,29,SB(KS-R),PD(NM-R),29523,14103,0
10,30,SB(KS-R),BD(ND-D),29523,14812,0
10,31,SB(KS-R),RD(IL-D),29523,15021,5
10,32,SB(KS-R),JE(NC-D),29523,49902,0
10,33,SB(KS-R),JE(NV-R),29523,29537,5
10,34,SB(KS-R),ME(WY-R),29523,49706,5
10,35,SB(KS-R),RF(WI-D),29523,49309,0
10,36,SB(KS-R),DF(CA-D),29523,49300,5
10,37,SB(KS-R),PF(IL-R),29523,49900,5
10,38,SB(KS-R),LG(SC-R),29523,29566,5
10,39,SB(KS-R),CG(IA-R),29523,14226,0
10,40,SB(KS-R),CH(NE-R),29523,49704,7
10,41,SB(KS-R),TH(IA-D),29523,14230,0
10,42,SB(KS-R),OH(UT-R),29523,14503,0
10,43,SB(KS-R),KH(TX-R),29523,49306,0
10,44,SB(KS-R),JI(OK-R),29523,15424,10
10,45,SB(KS-R),JJ(VT-I),29523,94240,0
10,46,SB(KS-R),TJ(SD-D),29523,15425,0
10,47,SB(KS-R),EK(MA-D),29523,10808,5
10,48,SB(KS-R),HK(WI-D),29523,15703,0
10,49,SB(KS-R),JK(AZ-R),29523,15429,0
10,50,SB(KS-R),ML(LA-D),29523,49702,0
10,51,SB(KS-R),FL(NJ-D),29523,14914,0
10,52,SB(KS-R),CL(MI-D),29523,14709,5
10,53,SB(KS-R),JL(CT-D),29523,15704,0
10,54,SB(KS-R),BL(AR-D),29523,29305,0
10,55,SB(KS-R),TL(MS-R),29523,14031,0
10,56,SB(KS-R),JM(AZ-R),29523,15039,5
10,57,SB(KS-R),BM(MD-D),29523,14440,5
10,58,SB(KS-R),ZM(GA-D),29523,49904,5
10,59,SB(KS-R),LM(AK-R),29523,40300,0
10,60,SB(KS-R),PM(WA-D),29523,49308,5
10,61,SB(KS-R),BN(FL-D),29523,14651,0
10,62,SB(KS-R),EN(NE-D),29523,40103,2
10,63,SB(KS-R),DN(OK-R),29523,14908,10
10,64,SB(KS-R),MP(AR-D),29523,40301,0
10,65,SB(KS-R),PR(KS-R),29523,14852,5
10,66,SB(KS-R),RS(PA-R),29523,29141,10
10,67,SB(KS-R),PS(MD-D),29523,13039,0
10,68,SB(KS-R),CS(NY-D),29523,14858,5
10,69,SB(KS-R),JS(AL-R),29523,49700,10
10,70,SB(KS-R),RS(AL-R),29523,94659,0
10,71,SB(KS-R),GS(OR-R),29523,49705,7
10,72,SB(KS-R),OS(ME-R),29523,14661,0
10,73,SB(KS-R),DS(MI-D),29523,29732,0
10,74,SB(KS-R),TS(AK-R),29523,12109,0
10,75,SB(KS-R),JS(NH-R),29523,29740,0
10,76,SB(KS-R),JT(MO-R),29523,29369,0
10,77,SB(KS-R),CT(WY-R),29523,15633,0
10,78,SB(KS-R),JW(VA-R),29523,14712,0
10,79,SB(KS-R),RW(OR-D),29523,14871,0
10,80,SB(KS-R),RB(UT-R),29523,49307,0
10,81,SB(KS-R),BC(CO-R),29523,95407,0
10,82,SB(KS-R),LC(ID-R),29523,14809,5
10,83,SB(KS-R),JG(NH-R),29523,14826,5
10,84,SB(KS-R),RL(IN-R),29523,14506,0
10,85,SB(KS-R),AS(PA-R),29523,14910,5
10,86,SB(KS-R),GV(OH-R),29523,49903,0
10,87,SB(KS-R),MB(MT-D),29523,14203,0
10,88,SB(KS-R),JB(LA-D),29523,13056,0
10,89,SB(KS-R),CD(CT-D),29523,14213,0
10,90,SB(KS-R),BG(FL-D),29523,15503,0
10,91,SB(KS-R),EH(SC-D),29523,11204,0
10,92,SB(KS-R),JK(MA-D),29523,14920,0
10,93,SB(KS-R),PL(VT-D),29523,14307,5
10,94,SB(KS-R),JR(WV-D),29523,14922,0
10,95,SB(KS-R),BF(TN-R),29523,49502,0
10,96,SB(KS-R),MM(KY-R),29523,14921,0
10,97,SB(KS-R),TD(SD-D),29523,14617,0
10,98,SB(KS-R),HR(NV-D),29523,15054,0
10,99,SB(KS-R),DI(HI-D),29523,4812,0
10,100,SB(KS-R),JR(RI-D),29523,29142,0
11,1,JB(KY-R),DA(HI-D),15406,14400,0
11,2,JB(KY-R),LA(TN-R),15406,40304,5
11,3,JB(KY-R),AA(CO-R),15406,29108,10
